travel_id,date,start_time_actual,end_time_actual,route_id,train_id
20385,2019-06-28,06:00:00.0000000,07:30:00.0000000,5,1
20386,2019-06-28,06:00:00.0000000,07:30:00.0000000,12,2
20387,2019-06-28,08:00:00.0000000,09:30:00.0000000,19,2
20388,2019-06-28,08:00:00.0000000,09:30:00.0000000,26,1
20389,2019-06-28,10:00:00.0000000,11:30:00.0000000,33,1
20390,2019-06-28,10:00:00.0000000,11:30:00.0000000,40,2
20391,2019-06-28,12:00:00.0000000,13:30:00.0000000,47,2
20392,2019-06-28,12:00:00.0000000,13:30:00.0000000,54,1
20393,2019-06-28,14:00:00.0000000,15:30:00.0000000,61,1
20394,2019-06-28,14:00:00.0000000,15:30:00.0000000,68,2
20395,2019-06-28,18:00:00.0000000,19:30:00.0000000,75,2
20396,2019-06-28,18:00:00.0000000,19:30:00.0000000,82,1
20397,2019-06-28,20:00:00.0000000,21:30:00.0000000,89,1
20398,2019-06-28,20:00:00.0000000,21:30:00.0000000,96,2
20399,2019-06-28,22:00:00.0000000,23:30:00.0000000,103,2
20400,2019-06-28,22:00:00.0000000,23:30:00.0000000,110,1
20401,2019-06-29,06:00:00.0000000,07:30:00.0000000,6,1
20402,2019-06-29,06:00:00.0000000,07:30:00.0000000,13,2
20403,2019-06-29,08:00:00.0000000,09:30:00.0000000,20,2
20404,2019-06-29,08:00:00.0000000,09:30:00.0000000,27,1
20405,2019-06-29,10:00:00.0000000,11:30:00.0000000,34,1
20406,2019-06-29,10:00:00.0000000,11:30:00.0000000,41,2
20407,2019-06-29,12:00:00.0000000,13:30:00.0000000,48,2
20408,2019-06-29,12:00:00.0000000,13:30:00.0000000,55,1
20409,2019-06-29,14:00:00.0000000,15:30:00.0000000,62,1
20410,2019-06-29,14:00:00.0000000,15:30:00.0000000,69,2
20411,2019-06-29,18:00:00.0000000,19:30:00.0000000,76,2
20412,2019-06-29,18:00:00.0000000,19:30:00.0000000,83,1
20413,2019-06-29,20:00:00.0000000,21:30:00.0000000,90,1
20414,2019-06-29,20:00:00.0000000,21:30:00.0000000,97,2
20415,2019-06-29,22:00:00.0000000,23:30:00.0000000,104,2
20416,2019-06-29,22:00:00.0000000,23:30:00.0000000,111,1
20417,2019-06-30,06:00:00.0000000,07:30:00.0000000,7,1
20418,2019-06-30,06:00:00.0000000,07:30:00.0000000,14,2
20419,2019-06-30,08:00:00.0000000,09:30:00.0000000,21,2
20420,2019-06-30,08:00:00.0000000,09:30:00.0000000,28,1
20421,2019-06-30,10:00:00.0000000,11:30:00.0000000,35,1
20422,2019-06-30,10:00:00.0000000,11:30:00.0000000,42,2
20423,2019-06-30,12:00:00.0000000,13:30:00.0000000,49,2
20424,2019-06-30,12:00:00.0000000,13:30:00.0000000,56,1
20425,2019-06-30,14:00:00.0000000,15:30:00.0000000,63,1
20426,2019-06-30,14:00:00.0000000,15:30:00.0000000,70,2
20427,2019-06-30,18:00:00.0000000,19:30:00.0000000,77,2
20428,2019-06-30,18:00:00.0000000,19:30:00.0000000,84,1
20429,2019-06-30,20:00:00.0000000,21:30:00.0000000,91,1
20430,2019-06-30,20:00:00.0000000,21:30:00.0000000,98,2
20431,2019-06-30,22:00:00.0000000,23:30:00.0000000,105,2
20432,2019-06-30,22:00:00.0000000,23:30:00.0000000,112,1
20433,2019-07-01,06:00:00.0000000,07:30:00.0000000,1,1
20434,2019-07-01,06:00:00.0000000,07:30:00.0000000,8,2
20435,2019-07-01,08:00:00.0000000,09:30:00.0000000,15,2
20436,2019-07-01,08:00:00.0000000,09:30:00.0000000,22,1
20437,2019-07-01,10:00:00.0000000,11:30:00.0000000,29,1
20438,2019-07-01,10:00:00.0000000,11:30:00.0000000,36,2
20439,2019-07-01,12:00:00.0000000,13:30:00.0000000,43,2
20440,2019-07-01,12:00:00.0000000,13:30:00.0000000,50,1
20441,2019-07-01,14:00:00.0000000,15:30:00.0000000,57,1
20442,2019-07-01,14:00:00.0000000,15:30:00.0000000,64,2
20443,2019-07-01,18:00:00.0000000,19:30:00.0000000,71,2
20444,2019-07-01,18:00:00.0000000,19:30:00.0000000,78,1
20445,2019-07-01,20:00:00.0000000,21:30:00.0000000,85,1
20446,2019-07-01,20:00:00.0000000,21:30:00.0000000,92,2
20447,2019-07-01,22:00:00.0000000,23:30:00.0000000,99,2
20448,2019-07-01,22:00:00.0000000,23:30:00.0000000,106,1
20449,2019-07-02,06:00:00.0000000,07:30:00.0000000,2,1
20450,2019-07-02,06:00:00.0000000,07:30:00.0000000,9,2
20451,2019-07-02,08:00:00.0000000,09:30:00.0000000,16,2
20452,2019-07-02,08:00:00.0000000,09:30:00.0000000,23,1
20453,2019-07-02,10:00:00.0000000,11:30:00.0000000,30,1
20454,2019-07-02,10:00:00.0000000,11:30:00.0000000,37,2
20455,2019-07-02,12:00:00.0000000,13:30:00.0000000,44,2
20456,2019-07-02,12:00:00.0000000,13:30:00.0000000,51,1
20457,2019-07-02,14:00:00.0000000,15:30:00.0000000,58,1
20458,2019-07-02,14:00:00.0000000,15:30:00.0000000,65,2
20459,2019-07-02,18:00:00.0000000,19:30:00.0000000,72,2
20460,2019-07-02,18:00:00.0000000,19:30:00.0000000,79,1
20461,2019-07-02,20:00:00.0000000,21:30:00.0000000,86,1
20462,2019-07-02,20:00:00.0000000,21:30:00.0000000,93,2
20463,2019-07-02,22:00:00.0000000,23:30:00.0000000,100,2
20464,2019-07-02,22:00:00.0000000,23:30:00.0000000,107,1
20465,2019-07-03,06:00:00.0000000,07:30:00.0000000,3,1
20466,2019-07-03,06:00:00.0000000,07:30:00.0000000,10,2
20467,2019-07-03,08:00:00.0000000,09:30:00.0000000,17,2
20468,2019-07-03,08:00:00.0000000,09:30:00.0000000,24,1
20469,2019-07-03,10:00:00.0000000,11:30:00.0000000,31,1
20470,2019-07-03,10:00:00.0000000,11:30:00.0000000,38,2
20471,2019-07-03,12:00:00.0000000,13:30:00.0000000,45,2
20472,2019-07-03,12:00:00.0000000,13:30:00.0000000,52,1
20473,2019-07-03,14:00:00.0000000,15:30:00.0000000,59,1
20474,2019-07-03,14:00:00.0000000,15:30:00.0000000,66,2
20475,2019-07-03,18:00:00.0000000,19:30:00.0000000,73,2
20476,2019-07-03,18:00:00.0000000,19:30:00.0000000,80,1
20477,2019-07-03,20:00:00.0000000,21:30:00.0000000,87,1
20478,2019-07-03,20:00:00.0000000,21:30:00.0000000,94,2
20479,2019-07-03,22:00:00.0000000,23:30:00.0000000,101,2
20480,2019-07-03,22:00:00.0000000,23:30:00.0000000,108,1
20481,2019-07-04,06:00:00.0000000,07:30:00.0000000,4,1
20482,2019-07-04,06:00:00.0000000,07:30:00.0000000,11,2
20483,2019-07-04,08:00:00.0000000,09:30:00.0000000,18,2
20484,2019-07-04,08:00:00.0000000,09:30:00.0000000,25,1
20485,2019-07-04,10:00:00.0000000,11:30:00.0000000,32,1
20486,2019-07-04,10:00:00.0000000,11:30:00.0000000,39,2
20487,2019-07-04,12:00:00.0000000,13:30:00.0000000,46,2
20488,2019-07-04,12:00:00.0000000,13:30:00.0000000,53,1
20489,2019-07-04,14:00:00.0000000,15:30:00.0000000,60,1
20490,2019-07-04,14:00:00.0000000,15:30:00.0000000,67,2
20491,2019-07-04,18:00:00.0000000,19:30:00.0000000,74,2
20492,2019-07-04,18:00:00.0000000,19:30:00.0000000,81,1
20493,2019-07-04,20:00:00.0000000,21:30:00.0000000,88,1
20494,2019-07-04,20:00:00.0000000,21:30:00.0000000,95,2
20495,2019-07-04,22:00:00.0000000,23:30:00.0000000,102,2
20496,2019-07-04,22:00:00.0000000,23:30:00.0000000,109,1
20497,2019-07-05,06:00:00.0000000,07:30:00.0000000,5,1
20498,2019-07-05,06:00:00.0000000,07:30:00.0000000,12,2
20499,2019-07-05,08:00:00.0000000,09:30:00.0000000,19,2
20500,2019-07-05,08:00:00.0000000,09:30:00.0000000,26,1
20501,2019-07-05,10:00:00.0000000,11:30:00.0000000,33,1
20502,2019-07-05,10:00:00.0000000,11:30:00.0000000,40,2
20503,2019-07-05,12:00:00.0000000,13:30:00.0000000,47,2
20504,2019-07-05,12:00:00.0000000,13:30:00.0000000,54,1
20505,2019-07-05,14:00:00.0000000,15:30:00.0000000,61,1
20506,2019-07-05,14:00:00.0000000,15:30:00.0000000,68,2
20507,2019-07-05,18:00:00.0000000,19:30:00.0000000,75,2
20508,2019-07-05,18:00:00.0000000,19:30:00.0000000,82,1
20509,2019-07-05,20:00:00.0000000,21:30:00.0000000,89,1
20510,2019-07-05,20:00:00.0000000,21:30:00.0000000,96,2
20511,2019-07-05,22:00:00.0000000,23:30:00.0000000,103,2
20512,2019-07-05,22:00:00.0000000,23:30:00.0000000,110,1
20513,2019-07-06,06:00:00.0000000,07:30:00.0000000,6,1
20514,2019-07-06,06:00:00.0000000,07:30:00.0000000,13,2
20515,2019-07-06,08:00:00.0000000,09:30:00.0000000,20,2
20516,2019-07-06,08:00:00.0000000,09:30:00.0000000,27,1
20517,2019-07-06,10:00:00.0000000,11:30:00.0000000,34,1
20518,2019-07-06,10:00:00.0000000,11:30:00.0000000,41,2
20519,2019-07-06,12:00:00.0000000,13:30:00.0000000,48,2
20520,2019-07-06,12:00:00.0000000,13:30:00.0000000,55,1
20521,2019-07-06,14:00:00.0000000,15:30:00.0000000,62,1
20522,2019-07-06,14:00:00.0000000,15:30:00.0000000,69,2
20523,2019-07-06,18:00:00.0000000,19:30:00.0000000,76,2
20524,2019-07-06,18:00:00.0000000,19:30:00.0000000,83,1
20525,2019-07-06,20:00:00.0000000,21:30:00.0000000,90,1
20526,2019-07-06,20:00:00.0000000,21:30:00.0000000,97,2
20527,2019-07-06,22:00:00.0000000,23:30:00.0000000,104,2
20528,2019-07-06,22:00:00.0000000,23:30:00.0000000,111,1
20529,2019-07-07,06:00:00.0000000,07:30:00.0000000,7,1
20530,2019-07-07,06:00:00.0000000,07:30:00.0000000,14,2
20531,2019-07-07,08:00:00.0000000,09:30:00.0000000,21,2
20532,2019-07-07,08:00:00.0000000,09:30:00.0000000,28,1
20533,2019-07-07,10:00:00.0000000,11:30:00.0000000,35,1
20534,2019-07-07,10:00:00.0000000,11:30:00.0000000,42,2
20535,2019-07-07,12:00:00.0000000,13:30:00.0000000,49,2
20536,2019-07-07,12:00:00.0000000,13:30:00.0000000,56,1
20537,2019-07-07,14:00:00.0000000,15:30:00.0000000,63,1
20538,2019-07-07,14:00:00.0000000,15:30:00.0000000,70,2
20539,2019-07-07,18:00:00.0000000,19:30:00.0000000,77,2
20540,2019-07-07,18:00:00.0000000,19:30:00.0000000,84,1
20541,2019-07-07,20:00:00.0000000,21:30:00.0000000,91,1
20542,2019-07-07,20:00:00.0000000,21:30:00.0000000,98,2
20543,2019-07-07,22:00:00.0000000,23:30:00.0000000,105,2
20544,2019-07-07,22:00:00.0000000,23:30:00.0000000,112,1
20545,2019-07-08,06:00:00.0000000,07:30:00.0000000,1,1
20546,2019-07-08,06:00:00.0000000,07:30:00.0000000,8,2
20547,2019-07-08,08:00:00.0000000,09:30:00.0000000,15,2
20548,2019-07-08,08:00:00.0000000,09:30:00.0000000,22,1
20549,2019-07-08,10:00:00.0000000,11:30:00.0000000,29,1
20550,2019-07-08,10:00:00.0000000,11:30:00.0000000,36,2
20551,2019-07-08,12:00:00.0000000,13:30:00.0000000,43,2
20552,2019-07-08,12:00:00.0000000,13:30:00.0000000,50,1
20553,2019-07-08,14:00:00.0000000,15:30:00.0000000,57,1
20554,2019-07-08,14:00:00.0000000,15:30:00.0000000,64,2
20555,2019-07-08,18:00:00.0000000,19:30:00.0000000,71,2
20556,2019-07-08,18:00:00.0000000,19:30:00.0000000,78,1
20557,2019-07-08,20:00:00.0000000,21:30:00.0000000,85,1
20558,2019-07-08,20:00:00.0000000,21:30:00.0000000,92,2
20559,2019-07-08,22:00:00.0000000,23:30:00.0000000,99,2
20560,2019-07-08,22:00:00.0000000,23:30:00.0000000,106,1
20561,2019-07-09,06:00:00.0000000,07:30:00.0000000,2,1
20562,2019-07-09,06:00:00.0000000,07:30:00.0000000,9,2
20563,2019-07-09,08:00:00.0000000,09:30:00.0000000,16,2
20564,2019-07-09,08:00:00.0000000,09:30:00.0000000,23,1
20565,2019-07-09,10:00:00.0000000,11:30:00.0000000,30,1
20566,2019-07-09,10:00:00.0000000,11:30:00.0000000,37,2
20567,2019-07-09,12:00:00.0000000,13:30:00.0000000,44,2
20568,2019-07-09,12:00:00.0000000,13:30:00.0000000,51,1
20569,2019-07-09,14:00:00.0000000,15:30:00.0000000,58,1
20570,2019-07-09,14:00:00.0000000,15:30:00.0000000,65,2
20571,2019-07-09,18:00:00.0000000,19:30:00.0000000,72,2
20572,2019-07-09,18:00:00.0000000,19:30:00.0000000,79,1
20573,2019-07-09,20:00:00.0000000,21:30:00.0000000,86,1
20574,2019-07-09,20:00:00.0000000,21:30:00.0000000,93,2
20575,2019-07-09,22:00:00.0000000,23:30:00.0000000,100,2
20576,2019-07-09,22:00:00.0000000,23:30:00.0000000,107,1
20577,2019-07-10,06:00:00.0000000,07:30:00.0000000,3,1
20578,2019-07-10,06:00:00.0000000,07:30:00.0000000,10,2
20579,2019-07-10,08:00:00.0000000,09:30:00.0000000,17,2
20580,2019-07-10,08:00:00.0000000,09:30:00.0000000,24,1
20581,2019-07-10,10:00:00.0000000,11:30:00.0000000,31,1
20582,2019-07-10,10:00:00.0000000,11:30:00.0000000,38,2
20583,2019-07-10,12:00:00.0000000,13:30:00.0000000,45,2
20584,2019-07-10,12:00:00.0000000,13:30:00.0000000,52,1
20585,2019-07-10,14:00:00.0000000,15:30:00.0000000,59,1
20586,2019-07-10,14:00:00.0000000,15:30:00.0000000,66,2
20587,2019-07-10,18:00:00.0000000,19:30:00.0000000,73,2
20588,2019-07-10,18:00:00.0000000,19:30:00.0000000,80,1
20589,2019-07-10,20:00:00.0000000,21:30:00.0000000,87,1
20590,2019-07-10,20:00:00.0000000,21:30:00.0000000,94,2
20591,2019-07-10,22:00:00.0000000,23:30:00.0000000,101,2
20592,2019-07-10,22:00:00.0000000,23:30:00.0000000,108,1
20593,2019-07-11,06:00:00.0000000,07:30:00.0000000,4,1
20594,2019-07-11,06:00:00.0000000,07:30:00.0000000,11,2
20595,2019-07-11,08:00:00.0000000,09:30:00.0000000,18,2
20596,2019-07-11,08:00:00.0000000,09:30:00.0000000,25,1
20597,2019-07-11,10:00:00.0000000,11:30:00.0000000,32,1
20598,2019-07-11,10:00:00.0000000,11:30:00.0000000,39,2
20599,2019-07-11,12:00:00.0000000,13:30:00.0000000,46,2
20600,2019-07-11,12:00:00.0000000,13:30:00.0000000,53,1
20601,2019-07-11,14:00:00.0000000,15:30:00.0000000,60,1
20602,2019-07-11,14:00:00.0000000,15:30:00.0000000,67,2
20603,2019-07-11,18:00:00.0000000,19:30:00.0000000,74,2
20604,2019-07-11,18:00:00.0000000,19:30:00.0000000,81,1
20605,2019-07-11,20:00:00.0000000,21:30:00.0000000,88,1
20606,2019-07-11,20:00:00.0000000,21:30:00.0000000,95,2
20607,2019-07-11,22:00:00.0000000,23:30:00.0000000,102,2
20608,2019-07-11,22:00:00.0000000,23:30:00.0000000,109,1
20609,2019-07-12,06:00:00.0000000,07:30:00.0000000,5,1
20610,2019-07-12,06:00:00.0000000,07:30:00.0000000,12,2
20611,2019-07-12,08:00:00.0000000,09:30:00.0000000,19,2
20612,2019-07-12,08:00:00.0000000,09:30:00.0000000,26,1
20613,2019-07-12,10:00:00.0000000,11:30:00.0000000,33,1
20614,2019-07-12,10:00:00.0000000,11:30:00.0000000,40,2
20615,2019-07-12,12:00:00.0000000,13:30:00.0000000,47,2
20616,2019-07-12,12:00:00.0000000,13:30:00.0000000,54,1
20617,2019-07-12,14:00:00.0000000,15:30:00.0000000,61,1
20618,2019-07-12,14:00:00.0000000,15:30:00.0000000,68,2
20619,2019-07-12,18:00:00.0000000,19:30:00.0000000,75,2
20620,2019-07-12,18:00:00.0000000,19:30:00.0000000,82,1
20621,2019-07-12,20:00:00.0000000,21:30:00.0000000,89,1
20622,2019-07-12,20:00:00.0000000,21:30:00.0000000,96,2
20623,2019-07-12,22:00:00.0000000,23:30:00.0000000,103,2
20624,2019-07-12,22:00:00.0000000,23:30:00.0000000,110,1
20625,2019-07-13,06:00:00.0000000,07:30:00.0000000,6,1
20626,2019-07-13,06:00:00.0000000,07:30:00.0000000,13,2
20627,2019-07-13,08:00:00.0000000,09:30:00.0000000,20,2
20628,2019-07-13,08:00:00.0000000,09:30:00.0000000,27,1
20629,2019-07-13,10:00:00.0000000,11:30:00.0000000,34,1
20630,2019-07-13,10:00:00.0000000,11:30:00.0000000,41,2
20631,2019-07-13,12:00:00.0000000,13:30:00.0000000,48,2
20632,2019-07-13,12:00:00.0000000,13:30:00.0000000,55,1
20633,2019-07-13,14:00:00.0000000,15:30:00.0000000,62,1
20634,2019-07-13,14:00:00.0000000,15:30:00.0000000,69,2
20635,2019-07-13,18:00:00.0000000,19:30:00.0000000,76,2
20636,2019-07-13,18:00:00.0000000,19:30:00.0000000,83,1
20637,2019-07-13,20:00:00.0000000,21:30:00.0000000,90,1
20638,2019-07-13,20:00:00.0000000,21:30:00.0000000,97,2
20639,2019-07-13,22:00:00.0000000,23:30:00.0000000,104,2
20640,2019-07-13,22:00:00.0000000,23:30:00.0000000,111,1
20641,2019-07-14,06:00:00.0000000,07:30:00.0000000,7,1
20642,2019-07-14,06:00:00.0000000,07:30:00.0000000,14,2
20643,2019-07-14,08:00:00.0000000,09:30:00.0000000,21,2
20644,2019-07-14,08:00:00.0000000,09:30:00.0000000,28,1
20645,2019-07-14,10:00:00.0000000,11:30:00.0000000,35,1
20646,2019-07-14,10:00:00.0000000,11:30:00.0000000,42,2
20647,2019-07-14,12:00:00.0000000,13:30:00.0000000,49,2
20648,2019-07-14,12:00:00.0000000,13:30:00.0000000,56,1
20649,2019-07-14,14:00:00.0000000,15:30:00.0000000,63,1
20650,2019-07-14,14:00:00.0000000,15:30:00.0000000,70,2
20651,2019-07-14,18:00:00.0000000,19:30:00.0000000,77,2
20652,2019-07-14,18:00:00.0000000,19:30:00.0000000,84,1
20653,2019-07-14,20:00:00.0000000,21:30:00.0000000,91,1
20654,2019-07-14,20:00:00.0000000,21:30:00.0000000,98,2
20655,2019-07-14,22:00:00.0000000,23:30:00.0000000,105,2
20656,2019-07-14,22:00:00.0000000,23:30:00.0000000,112,1
20657,2019-07-15,06:00:00.0000000,07:30:00.0000000,1,1
20658,2019-07-15,06:00:00.0000000,07:30:00.0000000,8,2
20659,2019-07-15,08:00:00.0000000,09:30:00.0000000,15,2
20660,2019-07-15,08:00:00.0000000,09:30:00.0000000,22,1
20661,2019-07-15,10:00:00.0000000,11:30:00.0000000,29,1
20662,2019-07-15,10:00:00.0000000,11:30:00.0000000,36,2
20663,2019-07-15,12:00:00.0000000,13:30:00.0000000,43,2
20664,2019-07-15,12:00:00.0000000,13:30:00.0000000,50,1
20665,2019-07-15,14:00:00.0000000,15:30:00.0000000,57,1
20666,2019-07-15,14:00:00.0000000,15:30:00.0000000,64,2
20667,2019-07-15,18:00:00.0000000,19:30:00.0000000,71,2
20668,2019-07-15,18:00:00.0000000,19:30:00.0000000,78,1
20669,2019-07-15,20:00:00.0000000,21:30:00.0000000,85,1
20670,2019-07-15,20:00:00.0000000,21:30:00.0000000,92,2
20671,2019-07-15,22:00:00.0000000,23:30:00.0000000,99,2
20672,2019-07-15,22:00:00.0000000,23:30:00.0000000,106,1
20673,2019-07-16,06:00:00.0000000,07:30:00.0000000,2,1
20674,2019-07-16,06:00:00.0000000,07:30:00.0000000,9,2
20675,2019-07-16,08:00:00.0000000,09:30:00.0000000,16,2
20676,2019-07-16,08:00:00.0000000,09:30:00.0000000,23,1
20677,2019-07-16,10:00:00.0000000,11:30:00.0000000,30,1
20678,2019-07-16,10:00:00.0000000,11:30:00.0000000,37,2
20679,2019-07-16,12:00:00.0000000,13:30:00.0000000,44,2
20680,2019-07-16,12:00:00.0000000,13:30:00.0000000,51,1
20681,2019-07-16,14:00:00.0000000,15:30:00.0000000,58,1
20682,2019-07-16,14:00:00.0000000,15:30:00.0000000,65,2
20683,2019-07-16,18:00:00.0000000,19:30:00.0000000,72,2
20684,2019-07-16,18:00:00.0000000,19:30:00.0000000,79,1
20685,2019-07-16,20:00:00.0000000,21:30:00.0000000,86,1
20686,2019-07-16,20:00:00.0000000,21:30:00.0000000,93,2
20687,2019-07-16,22:00:00.0000000,23:30:00.0000000,100,2
20688,2019-07-16,22:00:00.0000000,23:30:00.0000000,107,1
20689,2019-07-17,06:00:00.0000000,07:30:00.0000000,3,1
20690,2019-07-17,06:00:00.0000000,07:30:00.0000000,10,2
20691,2019-07-17,08:00:00.0000000,09:30:00.0000000,17,2
20692,2019-07-17,08:00:00.0000000,09:30:00.0000000,24,1
20693,2019-07-17,10:00:00.0000000,11:30:00.0000000,31,1
20694,2019-07-17,10:00:00.0000000,11:30:00.0000000,38,2
20695,2019-07-17,12:00:00.0000000,13:30:00.0000000,45,2
20696,2019-07-17,12:00:00.0000000,13:30:00.0000000,52,1
20697,2019-07-17,14:00:00.0000000,15:30:00.0000000,59,1
20698,2019-07-17,14:00:00.0000000,15:30:00.0000000,66,2
20699,2019-07-17,18:00:00.0000000,19:30:00.0000000,73,2
20700,2019-07-17,18:00:00.0000000,19:30:00.0000000,80,1
20701,2019-07-17,20:00:00.0000000,21:30:00.0000000,87,1
20702,2019-07-17,20:00:00.0000000,21:30:00.0000000,94,2
20703,2019-07-17,22:00:00.0000000,23:30:00.0000000,101,2
20704,2019-07-17,22:00:00.0000000,23:30:00.0000000,108,1
20705,2019-07-18,06:00:00.0000000,07:30:00.0000000,4,1
20706,2019-07-18,06:00:00.0000000,07:30:00.0000000,11,2
20707,2019-07-18,08:00:00.0000000,09:30:00.0000000,18,2
20708,2019-07-18,08:00:00.0000000,09:30:00.0000000,25,1
20709,2019-07-18,10:00:00.0000000,11:30:00.0000000,32,1
20710,2019-07-18,10:00:00.0000000,11:30:00.0000000,39,2
20711,2019-07-18,12:00:00.0000000,13:30:00.0000000,46,2
20712,2019-07-18,12:00:00.0000000,13:30:00.0000000,53,1
20713,2019-07-18,14:00:00.0000000,15:30:00.0000000,60,1
20714,2019-07-18,14:00:00.0000000,15:30:00.0000000,67,2
20715,2019-07-18,18:00:00.0000000,19:30:00.0000000,74,2
20716,2019-07-18,18:00:00.0000000,19:30:00.0000000,81,1
20717,2019-07-18,20:00:00.0000000,21:30:00.0000000,88,1
20718,2019-07-18,20:00:00.0000000,21:30:00.0000000,95,2
20719,2019-07-18,22:00:00.0000000,23:30:00.0000000,102,2
20720,2019-07-18,22:00:00.0000000,23:30:00.0000000,109,1
20721,2019-07-19,06:00:00.0000000,07:30:00.0000000,5,1
20722,2019-07-19,06:00:00.0000000,07:30:00.0000000,12,2
20723,2019-07-19,08:00:00.0000000,09:30:00.0000000,19,2
20724,2019-07-19,08:00:00.0000000,09:30:00.0000000,26,1
20725,2019-07-19,10:00:00.0000000,11:30:00.0000000,33,1
20726,2019-07-19,10:00:00.0000000,11:30:00.0000000,40,2
20727,2019-07-19,12:00:00.0000000,13:30:00.0000000,47,2
20728,2019-07-19,12:00:00.0000000,13:30:00.0000000,54,1
20729,2019-07-19,14:00:00.0000000,15:30:00.0000000,61,1
20730,2019-07-19,14:00:00.0000000,15:30:00.0000000,68,2
20731,2019-07-19,18:00:00.0000000,19:30:00.0000000,75,2
20732,2019-07-19,18:00:00.0000000,19:30:00.0000000,82,1
20733,2019-07-19,20:00:00.0000000,21:30:00.0000000,89,1
20734,2019-07-19,20:00:00.0000000,21:30:00.0000000,96,2
20735,2019-07-19,22:00:00.0000000,23:30:00.0000000,103,2
20736,2019-07-19,22:00:00.0000000,23:30:00.0000000,110,1
20737,2019-07-20,06:00:00.0000000,07:30:00.0000000,6,1
20738,2019-07-20,06:00:00.0000000,07:30:00.0000000,13,2
20739,2019-07-20,08:00:00.0000000,09:30:00.0000000,20,2
20740,2019-07-20,08:00:00.0000000,09:30:00.0000000,27,1
20741,2019-07-20,10:00:00.0000000,11:30:00.0000000,34,1
20742,2019-07-20,10:00:00.0000000,11:30:00.0000000,41,2
20743,2019-07-20,12:00:00.0000000,13:30:00.0000000,48,2
20744,2019-07-20,12:00:00.0000000,13:30:00.0000000,55,1
20745,2019-07-20,14:00:00.0000000,15:30:00.0000000,62,1
20746,2019-07-20,14:00:00.0000000,15:30:00.0000000,69,2
20747,2019-07-20,18:00:00.0000000,19:30:00.0000000,76,2
20748,2019-07-20,18:00:00.0000000,19:30:00.0000000,83,1
20749,2019-07-20,20:00:00.0000000,21:30:00.0000000,90,1
20750,2019-07-20,20:00:00.0000000,21:30:00.0000000,97,2
20751,2019-07-20,22:00:00.0000000,23:30:00.0000000,104,2
20752,2019-07-20,22:00:00.0000000,23:30:00.0000000,111,1
20753,2019-07-21,06:00:00.0000000,07:30:00.0000000,7,1
20754,2019-07-21,06:00:00.0000000,07:30:00.0000000,14,2
20755,2019-07-21,08:00:00.0000000,09:30:00.0000000,21,2
20756,2019-07-21,08:00:00.0000000,09:30:00.0000000,28,1
20757,2019-07-21,10:00:00.0000000,11:30:00.0000000,35,1
20758,2019-07-21,10:00:00.0000000,11:30:00.0000000,42,2
20759,2019-07-21,12:00:00.0000000,13:30:00.0000000,49,2
20760,2019-07-21,12:00:00.0000000,13:30:00.0000000,56,1
20761,2019-07-21,14:00:00.0000000,15:30:00.0000000,63,1
20762,2019-07-21,14:00:00.0000000,15:30:00.0000000,70,2
20763,2019-07-21,18:00:00.0000000,19:30:00.0000000,77,2
20764,2019-07-21,18:00:00.0000000,19:30:00.0000000,84,1
20765,2019-07-21,20:00:00.0000000,21:30:00.0000000,91,1
20766,2019-07-21,20:00:00.0000000,21:30:00.0000000,98,2
20767,2019-07-21,22:00:00.0000000,23:30:00.0000000,105,2
20768,2019-07-21,22:00:00.0000000,23:30:00.0000000,112,1
20769,2019-07-22,06:00:00.0000000,07:30:00.0000000,1,1
20770,2019-07-22,06:00:00.0000000,07:30:00.0000000,8,2
20771,2019-07-22,08:00:00.0000000,09:30:00.0000000,15,2
20772,2019-07-22,08:00:00.0000000,09:30:00.0000000,22,1
20773,2019-07-22,10:00:00.0000000,11:30:00.0000000,29,1
20774,2019-07-22,10:00:00.0000000,11:30:00.0000000,36,2
20775,2019-07-22,12:00:00.0000000,13:30:00.0000000,43,2
20776,2019-07-22,12:00:00.0000000,13:30:00.0000000,50,1
20777,2019-07-22,14:00:00.0000000,15:30:00.0000000,57,1
20778,2019-07-22,14:00:00.0000000,15:30:00.0000000,64,2
20779,2019-07-22,18:00:00.0000000,19:30:00.0000000,71,2
20780,2019-07-22,18:00:00.0000000,19:30:00.0000000,78,1
20781,2019-07-22,20:00:00.0000000,21:30:00.0000000,85,1
20782,2019-07-22,20:00:00.0000000,21:30:00.0000000,92,2
20783,2019-07-22,22:00:00.0000000,23:30:00.0000000,99,2
20784,2019-07-22,22:00:00.0000000,23:30:00.0000000,106,1
20785,2019-07-23,06:00:00.0000000,07:30:00.0000000,2,1
20786,2019-07-23,06:00:00.0000000,07:30:00.0000000,9,2
20787,2019-07-23,08:00:00.0000000,09:30:00.0000000,16,2
20788,2019-07-23,08:00:00.0000000,09:30:00.0000000,23,1
20789,2019-07-23,10:00:00.0000000,11:30:00.0000000,30,1
20790,2019-07-23,10:00:00.0000000,11:30:00.0000000,37,2
20791,2019-07-23,12:00:00.0000000,13:30:00.0000000,44,2
20792,2019-07-23,12:00:00.0000000,13:30:00.0000000,51,1
20793,2019-07-23,14:00:00.0000000,15:30:00.0000000,58,1
20794,2019-07-23,14:00:00.0000000,15:30:00.0000000,65,2
